time	V(vout)	I(L1)
3.100019156214716e-03	1.139314e+01	4.751311e-01
3.100019276143942e-03	1.139314e+01	4.751378e-01
3.100019436911471e-03	1.139313e+01	4.751482e-01
3.100019694253171e-03	1.139313e+01	4.751670e-01
3.100020000000000e-03	1.139312e+01	4.751911e-01
3.100020030574683e-03	1.139312e+01	4.751936e-01
3.100020091724049e-03	1.139312e+01	4.751989e-01
3.100020214022781e-03	1.139312e+01	4.752095e-01
3.100020437428125e-03	1.139311e+01	4.752297e-01
3.100020884238812e-03	1.139310e+01	4.752727e-01
3.100021777860186e-03	1.139308e+01	4.753670e-01
3.100022926131954e-03	1.139306e+01	4.754985e-01
3.100023343705945e-03	1.139305e+01	4.755491e-01
3.100023588584403e-03	1.139304e+01	4.755796e-01
3.100023705573453e-03	1.139304e+01	4.755943e-01
3.100023856367983e-03	1.139304e+01	4.756132e-01
3.100024062347358e-03	1.139303e+01	4.756390e-01
3.100024401788321e-03	1.139303e+01	4.756815e-01
3.100024760629560e-03	1.139302e+01	4.757266e-01
3.100025263579074e-03	1.139301e+01	4.757898e-01
3.100025823318461e-03	1.139300e+01	4.758601e-01
3.100026504142705e-03	1.139298e+01	4.759457e-01
3.100027295432674e-03	1.139297e+01	4.760453e-01
3.100028397787217e-03	1.139294e+01	4.761840e-01
3.100029422305825e-03	1.139292e+01	4.763130e-01
3.100031234874888e-03	1.139288e+01	4.765412e-01
3.100032989158830e-03	1.139285e+01	4.767621e-01
3.100036497726714e-03	1.139277e+01	4.772041e-01
3.100040216495884e-03	1.139270e+01	4.776726e-01
3.100047654034225e-03	1.139254e+01	4.786097e-01
3.100057673668540e-03	1.139233e+01	4.798722e-01
3.100072266496837e-03	1.139203e+01	4.817110e-01
3.100092394205946e-03	1.139162e+01	4.842473e-01
3.100132649624165e-03	1.139081e+01	4.893202e-01
3.100213160460601e-03	1.138924e+01	4.994672e-01
3.100374182133474e-03	1.138630e+01	5.197651e-01
3.100696225479220e-03	1.138125e+01	5.603742e-01
3.101340312170713e-03	1.137405e+01	6.416259e-01
3.102340312170713e-03	1.136914e+01	7.678115e-01
3.103340312170713e-03	1.137122e+01	8.939930e-01
3.104020000000000e-03	1.137648e+01	9.797346e-01
3.104030000000000e-03	1.137659e+01	9.809957e-01
3.104050000000000e-03	1.137685e+01	9.835174e-01
3.104089999999999e-03	1.137738e+01	9.885607e-01
3.104169999999999e-03	1.137848e+01	9.986462e-01
3.104329999999998e-03	1.138089e+01	1.018813e+00
3.104649999999996e-03	1.138609e+01	1.059139e+00
3.104659999999996e-03	1.138626e+01	1.060399e+00
3.104679999999996e-03	1.138663e+01	1.062919e+00
3.104719999999996e-03	1.138737e+01	1.067958e+00
3.104799999999995e-03	1.138887e+01	1.078034e+00
3.104860000000001e-03	1.139003e+01	1.085591e+00
3.104899999999989e-03	1.139082e+01	1.090629e+00
3.104940000000025e-03	1.139163e+01	1.095666e+00
3.104950000000025e-03	1.139183e+01	1.096925e+00
3.104999999999952e-03	1.139286e+01	1.103221e+00
3.105009999999951e-03	1.139307e+01	1.104480e+00
3.105020000000000e-03	1.139328e+01	1.105739e+00
3.105020340217834e-03	1.139328e+01	1.105782e+00
3.105021020653504e-03	1.139330e+01	1.105867e+00
3.105022096633128e-03	1.139332e+01	1.106003e+00
3.105023226056222e-03	1.139334e+01	1.106145e+00
3.105025165717040e-03	1.139338e+01	1.106389e+00
3.105026931928519e-03	1.139342e+01	1.106612e+00
3.105028013745570e-03	1.139344e+01	1.106748e+00
3.105028804065099e-03	1.139346e+01	1.106848e+00
3.105028978670830e-03	1.139346e+01	1.106870e+00
3.105029327882292e-03	1.139347e+01	1.106914e+00
3.105029412373725e-03	1.139347e+01	1.106925e+00
3.105029581356590e-03	1.139348e+01	1.106946e+00
3.105029662034270e-03	1.139348e+01	1.106956e+00
3.105029823389632e-03	1.139348e+01	1.106977e+00
3.105030000000000e-03	1.139349e+01	1.106999e+00
3.105030017661037e-03	1.139349e+01	1.107001e+00
3.105030052983110e-03	1.139349e+01	1.107005e+00
3.105030123627258e-03	1.139349e+01	1.107014e+00
3.105030264915553e-03	1.139349e+01	1.107032e+00
3.105030443569076e-03	1.139349e+01	1.107055e+00
3.105030720333057e-03	1.139350e+01	1.107090e+00
3.105031155498521e-03	1.139351e+01	1.107145e+00
3.105031718595814e-03	1.139352e+01	1.107216e+00
3.105032093566815e-03	1.139353e+01	1.107263e+00
3.105032368388171e-03	1.139354e+01	1.107298e+00
3.105032734367119e-03	1.139354e+01	1.107344e+00
3.105033242678389e-03	1.139355e+01	1.107408e+00
3.105033984211184e-03	1.139357e+01	1.107501e+00
3.105034884013333e-03	1.139359e+01	1.107613e+00
3.105036184526670e-03	1.139362e+01	1.107771e+00
3.105037906014576e-03	1.139365e+01	1.107970e+00
3.105040536377334e-03	1.139371e+01	1.108248e+00
3.105042729123321e-03	1.139375e+01	1.108433e+00
3.105044925170019e-03	1.139380e+01	1.108527e+00
3.105047811035279e-03	1.139386e+01	1.108498e+00
3.105049248802442e-03	1.139389e+01	1.108407e+00
3.105050042152920e-03	1.139391e+01	1.108324e+00
3.105050070927029e-03	1.139391e+01	1.108321e+00
3.105050128475247e-03	1.139391e+01	1.108314e+00
3.105050243571682e-03	1.139391e+01	1.108299e+00
3.105050473764553e-03	1.139392e+01	1.108270e+00
3.105050788711658e-03	1.139392e+01	1.108230e+00
3.105051322737685e-03	1.139394e+01	1.108161e+00
3.105052310981201e-03	1.139396e+01	1.108035e+00
3.105053698246102e-03	1.139399e+01	1.107857e+00
3.105055076976707e-03	1.139402e+01	1.107680e+00
3.105056414999386e-03	1.139404e+01	1.107508e+00
3.105057839229790e-03	1.139407e+01	1.107324e+00
3.105059220227132e-03	1.139410e+01	1.107147e+00
3.105060633738840e-03	1.139413e+01	1.106965e+00
3.105062015944421e-03	1.139416e+01	1.106786e+00
3.105063428841183e-03	1.139419e+01	1.106604e+00
3.105064832661320e-03	1.139422e+01	1.106423e+00
3.105066258219028e-03	1.139425e+01	1.106239e+00
3.105067696537268e-03	1.139428e+01	1.106054e+00
3.105069147113343e-03	1.139431e+01	1.105867e+00
3.105070653707890e-03	1.139434e+01	1.105672e+00
3.105072420081558e-03	1.139438e+01	1.105444e+00
3.105074554541252e-03	1.139442e+01	1.105169e+00
3.105077300917374e-03	1.139448e+01	1.104814e+00
3.105081129428194e-03	1.139456e+01	1.104320e+00
3.105086613429554e-03	1.139468e+01	1.103612e+00
3.105096459003680e-03	1.139488e+01	1.102340e+00
3.105115331314919e-03	1.139527e+01	1.099902e+00
3.105138643596924e-03	1.139575e+01	1.096889e+00
3.105169022186003e-03	1.139636e+01	1.092965e+00
3.105208489070518e-03	1.139714e+01	1.087866e+00
3.105275835010897e-03	1.139844e+01	1.079169e+00
3.106164211718099e-03	1.141098e+01	9.647853e-01
3.107164211718099e-03	1.141713e+01	8.366826e-01
3.108164211718099e-03	1.141613e+01	7.092327e-01
3.109040000000000e-03	1.140980e+01	5.981446e-01
3.109320000000000e-03	1.140574e+01	5.628464e-01
3.109999999999996e-03	1.139353e+01	4.774011e-01
3.110010000000000e-03	1.139332e+01	4.761482e-01
3.110010043999975e-03	1.139332e+01	4.761427e-01
3.110010131999926e-03	1.139332e+01	4.761316e-01
3.110010235478142e-03	1.139332e+01	4.761187e-01
3.110010335590819e-03	1.139332e+01	4.761061e-01
3.110010535816173e-03	1.139331e+01	4.760810e-01
3.110010936266881e-03	1.139330e+01	4.760308e-01
3.110011615745044e-03	1.139329e+01	4.759455e-01
3.110012567413199e-03	1.139327e+01	4.758260e-01
3.110013927799557e-03	1.139324e+01	4.756550e-01
3.110015781908652e-03	1.139320e+01	4.754222e-01
3.110016900295006e-03	1.139318e+01	4.752858e-01
3.110017763227293e-03	1.139316e+01	4.751918e-01
3.110018321086918e-03	1.139315e+01	4.751441e-01
3.110018639164449e-03	1.139314e+01	4.751253e-01
3.110018745969563e-03	1.139314e+01	4.751221e-01
3.110018824997702e-03	1.139314e+01	4.751219e-01
3.110018903365273e-03	1.139314e+01	4.751233e-01
3.110019015900215e-03	1.139313e+01	4.751268e-01
3.110019134673926e-03	1.139313e+01	4.751320e-01
3.110019291668450e-03	1.139313e+01	4.751408e-01
3.110019509777559e-03	1.139312e+01	4.751550e-01
3.110019690155407e-03	1.139312e+01	4.751683e-01
3.110020000000000e-03	1.139311e+01	4.751929e-01
3.110020030984460e-03	1.139311e+01	4.751955e-01
3.110020075565419e-03	1.139311e+01	4.751993e-01
3.110020105824609e-03	1.139311e+01	4.752018e-01
3.110020141480018e-03	1.139311e+01	4.752049e-01
3.110020212790834e-03	1.139311e+01	4.752111e-01
3.110020287078229e-03	1.139311e+01	4.752176e-01
3.110020417260259e-03	1.139310e+01	4.752294e-01
3.110020593657636e-03	1.139310e+01	4.752456e-01
3.110020849478183e-03	1.139310e+01	4.752701e-01
3.110021242146796e-03	1.139309e+01	4.753098e-01
3.110021925671252e-03	1.139307e+01	4.753835e-01
3.110022633048980e-03	1.139306e+01	4.754649e-01
3.110023031472406e-03	1.139305e+01	4.755131e-01
3.110023244470930e-03	1.139305e+01	4.755394e-01
3.110023407858495e-03	1.139304e+01	4.755598e-01
3.110023604508949e-03	1.139304e+01	4.755844e-01
3.110023808648598e-03	1.139303e+01	4.756099e-01
3.110024077040261e-03	1.139303e+01	4.756435e-01
3.110024379873465e-03	1.139302e+01	4.756815e-01
3.110024801452065e-03	1.139301e+01	4.757344e-01
3.110025222128352e-03	1.139300e+01	4.757873e-01
3.110025960809246e-03	1.139299e+01	4.758801e-01
3.110026675557175e-03	1.139297e+01	4.759700e-01
3.110028105053032e-03	1.139294e+01	4.761499e-01
3.110029668994859e-03	1.139291e+01	4.763468e-01
3.110032796878513e-03	1.139285e+01	4.767407e-01
3.110037054170525e-03	1.139276e+01	4.772769e-01
3.110045248922599e-03	1.139258e+01	4.783094e-01
3.110053035845379e-03	1.139242e+01	4.792905e-01
3.110065837154688e-03	1.139216e+01	4.809035e-01
3.110081238055977e-03	1.139184e+01	4.828442e-01
3.110112039858554e-03	1.139121e+01	4.867257e-01
3.110173643463709e-03	1.138999e+01	4.944893e-01
3.110296850674019e-03	1.138767e+01	5.100190e-01
3.110543265094639e-03	1.138351e+01	5.410869e-01
3.111036093935878e-03	1.137711e+01	6.032481e-01
3.112021751618357e-03	1.137000e+01	7.276151e-01
3.113021751618357e-03	1.137010e+01	8.537979e-01
3.114021751618357e-03	1.137650e+01	9.799550e-01
3.114031751618357e-03	1.137661e+01	9.812162e-01
3.114051751618357e-03	1.137686e+01	9.837379e-01
3.114091751618357e-03	1.137739e+01	9.887812e-01
3.114171751618356e-03	1.137850e+01	9.988667e-01
3.114331751618355e-03	1.138091e+01	1.019034e+00
3.114651751618353e-03	1.138612e+01	1.059360e+00
3.114661751618353e-03	1.138629e+01	1.060619e+00
3.114681751618353e-03	1.138665e+01	1.063139e+00
3.114721751618353e-03	1.138739e+01	1.068178e+00
3.114801751618353e-03	1.138890e+01	1.078255e+00
3.114860000000001e-03	1.139002e+01	1.085591e+00
3.114903503236703e-03	1.139088e+01	1.091069e+00
3.114932993526596e-03	1.139148e+01	1.094783e+00
3.114961019420215e-03	1.139205e+01	1.098312e+00
3.114963948212761e-03	1.139211e+01	1.098681e+00
3.114969805797851e-03	1.139223e+01	1.099419e+00
3.114981520968032e-03	1.139247e+01	1.100894e+00
3.114996569659638e-03	1.139278e+01	1.102788e+00
3.115006569659638e-03	1.139299e+01	1.104047e+00
3.115010000000000e-03	1.139306e+01	1.104479e+00
3.115013139319275e-03	1.139312e+01	1.104875e+00
3.115013721361450e-03	1.139314e+01	1.104948e+00
3.115014885445800e-03	1.139316e+01	1.105094e+00
3.115017213614499e-03	1.139321e+01	1.105388e+00
3.115020000000000e-03	1.139327e+01	1.105738e+00
3.115020278638550e-03	1.139327e+01	1.105773e+00
3.115020835915651e-03	1.139329e+01	1.105844e+00
3.115021586547841e-03	1.139330e+01	1.105938e+00
3.115022413293795e-03	1.139332e+01	1.106042e+00
3.115024066785703e-03	1.139335e+01	1.106251e+00
3.115026094685603e-03	1.139340e+01	1.106506e+00
3.115027439568937e-03	1.139342e+01	1.106676e+00
3.115028442804766e-03	1.139345e+01	1.106802e+00
3.115028737715582e-03	1.139345e+01	1.106839e+00
3.115029327537214e-03	1.139346e+01	1.106914e+00
3.115030000000000e-03	1.139348e+01	1.106998e+00
3.115030067246279e-03	1.139348e+01	1.107007e+00
3.115030201738836e-03	1.139348e+01	1.107024e+00
3.115030470723951e-03	1.139349e+01	1.107058e+00
3.115030796004647e-03	1.139350e+01	1.107099e+00
3.115031135333922e-03	1.139350e+01	1.107142e+00
3.115031674546292e-03	1.139351e+01	1.107210e+00
3.115032066041937e-03	1.139352e+01	1.107259e+00
3.115032346182808e-03	1.139353e+01	1.107295e+00
3.115032720018170e-03	1.139354e+01	1.107342e+00
3.115033165606370e-03	1.139355e+01	1.107398e+00
3.115033908680851e-03	1.139356e+01	1.107491e+00
3.115034775452811e-03	1.139358e+01	1.107599e+00
3.115036047548928e-03	1.139361e+01	1.107754e+00
3.115037704280642e-03	1.139364e+01	1.107947e+00
3.115040216484673e-03	1.139369e+01	1.108218e+00
3.115042310448020e-03	1.139374e+01	1.108405e+00
3.115044410720262e-03	1.139378e+01	1.108525e+00
3.115046513036643e-03	1.139383e+01	1.108541e+00
3.115048932775304e-03	1.139388e+01	1.108430e+00
3.115049951100222e-03	1.139390e+01	1.108339e+00
3.115049975933097e-03	1.139390e+01	1.108336e+00
3.115050025598846e-03	1.139390e+01	1.108330e+00
3.115050124930345e-03	1.139390e+01	1.108317e+00
3.115050323593342e-03	1.139391e+01	1.108292e+00
3.115050533760689e-03	1.139391e+01	1.108265e+00
3.115050901773745e-03	1.139392e+01	1.108218e+00
3.115051451681668e-03	1.139393e+01	1.108148e+00
3.115052551497512e-03	1.139396e+01	1.108007e+00
3.115053853342068e-03	1.139398e+01	1.107840e+00
3.115055186963021e-03	1.139401e+01	1.107669e+00
3.115056545926957e-03	1.139404e+01	1.107494e+00
3.115057977159470e-03	1.139407e+01	1.107310e+00
3.115059366658273e-03	1.139410e+01	1.107131e+00
3.115060770497942e-03	1.139413e+01	1.106950e+00
3.115062156365119e-03	1.139416e+01	1.106771e+00
3.115063566626357e-03	1.139419e+01	1.106590e+00
3.115064973255840e-03	1.139422e+01	1.106408e+00
3.115066402140040e-03	1.139425e+01	1.106224e+00
3.115067834333774e-03	1.139428e+01	1.106039e+00
3.115069303511567e-03	1.139431e+01	1.105850e+00
3.115070782356555e-03	1.139434e+01	1.105659e+00
3.115072341457934e-03	1.139437e+01	1.105458e+00
3.115074174776558e-03	1.139441e+01	1.105221e+00
3.115076417547063e-03	1.139446e+01	1.104931e+00
3.115079330573892e-03	1.139452e+01	1.104555e+00
3.115083458160000e-03	1.139460e+01	1.104022e+00
3.115089487255071e-03	1.139473e+01	1.103244e+00
3.115100598613575e-03	1.139496e+01	1.101808e+00
3.115122465532632e-03	1.139541e+01	1.098983e+00
3.115146520575554e-03	1.139590e+01	1.095875e+00
3.115180681939644e-03	1.139659e+01	1.091461e+00
3.115223810207123e-03	1.139744e+01	1.085891e+00
3.115308134835652e-03	1.139904e+01	1.075002e+00
3.116429693632903e-03	1.141343e+01	9.307078e-01
3.117429693632903e-03	1.141760e+01	8.027799e-01
3.118429693632904e-03	1.141491e+01	6.754884e-01
3.118654023113917e-03	1.141340e+01	6.470152e-01
3.118878352594930e-03	1.141139e+01	6.186005e-01
3.119102682075943e-03	1.140885e+01	5.902441e-01
3.119327011556956e-03	1.140580e+01	5.619461e-01
3.119551341037969e-03	1.140222e+01	5.337065e-01
3.119775670518982e-03	1.139813e+01	5.055253e-01
3.119999999999996e-03	1.139353e+01	4.774025e-01
3.120010000000000e-03	1.139332e+01	4.761496e-01
3.120010043999985e-03	1.139332e+01	4.761441e-01
3.120010131999954e-03	1.139331e+01	4.761331e-01
3.120010235530842e-03	1.139331e+01	4.761201e-01
3.120010335693044e-03	1.139331e+01	4.761075e-01
3.120010536017448e-03	1.139330e+01	4.760824e-01
3.120010936666255e-03	1.139330e+01	4.760322e-01
3.120011616269805e-03	1.139328e+01	4.759469e-01
3.120012568224374e-03	1.139326e+01	4.758273e-01
3.120013928850984e-03	1.139323e+01	4.756563e-01
3.120015783454710e-03	1.139319e+01	4.754234e-01
3.120016902095690e-03	1.139317e+01	4.752870e-01
3.120017762718041e-03	1.139315e+01	4.751933e-01
3.120018320239378e-03	1.139314e+01	4.751456e-01
3.120018638529091e-03	1.139313e+01	4.751267e-01
3.120018745436762e-03	1.139313e+01	4.751235e-01
3.120018824623985e-03	1.139313e+01	4.751233e-01
3.120018903152773e-03	1.139313e+01	4.751247e-01
3.120019015923853e-03	1.139313e+01	4.751282e-01
3.120019135049287e-03	1.139312e+01	4.751334e-01
3.120019292574095e-03	1.139312e+01	4.751422e-01
3.120019511603454e-03	1.139312e+01	4.751565e-01
3.120019688532290e-03	1.139311e+01	4.751696e-01
3.120020000000000e-03	1.139311e+01	4.751943e-01
3.120020031146771e-03	1.139310e+01	4.751969e-01
3.120020075867261e-03	1.139310e+01	4.752007e-01
3.120020106204526e-03	1.139310e+01	4.752033e-01
3.120020141965379e-03	1.139310e+01	4.752064e-01
3.120020213487086e-03	1.139310e+01	4.752126e-01
3.120020288007553e-03	1.139310e+01	4.752192e-01
3.120020418606594e-03	1.139310e+01	4.752309e-01
3.120020595578065e-03	1.139309e+01	4.752472e-01
3.120020852258483e-03	1.139309e+01	4.752718e-01
3.120021246251164e-03	1.139308e+01	4.753116e-01
3.120021933245581e-03	1.139306e+01	4.753858e-01
3.120022632948043e-03	1.139305e+01	4.754663e-01
3.120023028717782e-03	1.139304e+01	4.755141e-01
3.120023241473494e-03	1.139304e+01	4.755405e-01
3.120023405312324e-03	1.139303e+01	4.755609e-01
3.120023602221451e-03	1.139303e+01	4.755855e-01
3.120023805343547e-03	1.139303e+01	4.756109e-01
3.120024073493648e-03	1.139302e+01	4.756445e-01
3.120024375745006e-03	1.139301e+01	4.756824e-01
3.120024796161884e-03	1.139300e+01	4.757352e-01
3.120025217060930e-03	1.139300e+01	4.757881e-01
3.120025954788905e-03	1.139298e+01	4.758808e-01
3.120026668381686e-03	1.139297e+01	4.759706e-01
3.120028095567249e-03	1.139293e+01	4.761501e-01
3.120029655930592e-03	1.139290e+01	4.763466e-01
3.120032776657280e-03	1.139284e+01	4.767395e-01
3.120037020700753e-03	1.139275e+01	4.772741e-01
3.120045216036093e-03	1.139258e+01	4.783067e-01
3.120052987575775e-03	1.139242e+01	4.792859e-01
3.120065778637440e-03	1.139215e+01	4.808976e-01
3.120081133155798e-03	1.139183e+01	4.828324e-01
3.120111842192514e-03	1.139121e+01	4.867022e-01
3.120173260265947e-03	1.138999e+01	4.944425e-01
3.120296096412813e-03	1.138768e+01	5.099254e-01
3.120541768706545e-03	1.138352e+01	5.408998e-01
3.121033113294009e-03	1.137714e+01	6.028736e-01
3.122015802468936e-03	1.137001e+01	7.268659e-01
3.123015802468937e-03	1.137007e+01	8.530489e-01
3.124015802468937e-03	1.137640e+01	9.792069e-01
3.124020000000000e-03	1.137645e+01	9.797363e-01
3.124028395062126e-03	1.137656e+01	9.807948e-01
3.124045185186379e-03	1.137677e+01	9.829118e-01
3.124078765434884e-03	1.137721e+01	9.871457e-01
3.124145925931895e-03	1.137813e+01	9.956128e-01
3.124280246925917e-03	1.138010e+01	1.012544e+00
3.124548888913961e-03	1.138431e+01	1.046402e+00
3.124558888913961e-03	1.138448e+01	1.047662e+00
3.124578888913961e-03	1.138482e+01	1.050182e+00
3.124618888913961e-03	1.138552e+01	1.055221e+00
3.124698888913960e-03	1.138698e+01	1.065299e+00
3.124858888913959e-03	1.138999e+01	1.085453e+00
3.124868888913959e-03	1.139019e+01	1.086712e+00
3.124888888913959e-03	1.139058e+01	1.089231e+00
3.124928888913959e-03	1.139139e+01	1.094268e+00
3.124940000000001e-03	1.139161e+01	1.095667e+00
3.124962222172084e-03	1.139206e+01	1.098466e+00
3.124975555655833e-03	1.139234e+01	1.100144e+00
3.124993333032501e-03	1.139270e+01	1.102383e+00
3.125003333032501e-03	1.139291e+01	1.103642e+00
3.125010000000000e-03	1.139305e+01	1.104481e+00
3.125020000000000e-03	1.139326e+01	1.105740e+00
3.125021000000000e-03	1.139328e+01	1.105866e+00
3.125023000000000e-03	1.139332e+01	1.106118e+00
3.125025437057375e-03	1.139338e+01	1.106425e+00
3.125027012750806e-03	1.139341e+01	1.106624e+00
3.125028097534565e-03	1.139343e+01	1.106761e+00
3.125028703109719e-03	1.139344e+01	1.106837e+00
3.125029042905937e-03	1.139345e+01	1.106880e+00
3.125029444996746e-03	1.139346e+01	1.106930e+00
3.125029694175110e-03	1.139347e+01	1.106962e+00
3.125030000000000e-03	1.139347e+01	1.107000e+00
3.125030030582489e-03	1.139347e+01	1.107004e+00
3.125030091747467e-03	1.139347e+01	1.107012e+00
3.125030214077423e-03	1.139348e+01	1.107027e+00
3.125030415081610e-03	1.139348e+01	1.107053e+00
3.125030628651801e-03	1.139348e+01	1.107080e+00
3.125031032641074e-03	1.139349e+01	1.107131e+00
3.125031570585060e-03	1.139350e+01	1.107199e+00
3.125032080751200e-03	1.139351e+01	1.107263e+00
3.125032391937987e-03	1.139352e+01	1.107303e+00
3.125032788544138e-03	1.139353e+01	1.107353e+00
3.125033196333076e-03	1.139354e+01	1.107404e+00
3.125033944902635e-03	1.139355e+01	1.107498e+00
